exchange,exchange_token,trading_symbol,groww_symbol,company_name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,13844,MMFL,NSE-MMFL,MM Forgings,EQ,CASH,EQ,INE227C01017,,,,,1,0.05,,,1,1,MMFL-EQ,1
NSE,16736,MKPL,NSE-MKPL,MK Proteins,EQ,CASH,EQ,INE964W01021,,,,,1,0.01,,,1,1,MKPL-EQ,0
NSE,2463,MIDHANI,NSE-MIDHANI,Mishra Dhatu Nigam,EQ,CASH,EQ,INE099Z01011,,,,,1,0.05,,,1,1,MIDHANI-EQ,1
NSE,13751,NAUKRI,NSE-NAUKRI,Info Edge (India),EQ,CASH,EQ,INE663F01032,,,,,1,0.05,,,1,1,NAUKRI-EQ,1
NSE,2313,MURUDCERA,NSE-MURUDCERA,Murudeshwar Ceramics,EQ,CASH,EQ,INE692B01014,,,,,1,0.01,,,1,1,MURUDCERA-EQ,0
NSE,13522,NECCLTD,NSE-NECCLTD,North Eastern Carrying,EQ,CASH,EQ,INE553C01016,,,,,1,0.01,,,1,1,NECCLTD-EQ,0
NSE,19111,NBIFIN,NSE-NBIFIN,NBI Industrial Fin,EQ,CASH,EQ,INE365I01020,,,,,1,0.1,,,1,1,NBIFIN-EQ,0
NSE,11427,NDTV,NSE-NDTV,New Delhi Television,EQ,CASH,EQ,INE155G01029,,,,,1,0.01,,,1,1,NDTV-EQ,1
NSE,3918,NATCOPHARM,NSE-NATCOPHARM,Natco Pharma,EQ,CASH,EQ,INE987B01026,,,,,1,0.1,,,1,1,NATCOPHARM-EQ,1
NSE,760346,NEPHROPLUS,NSE-NEPHROPLUS,Nephrocare Health Se,EQ,CASH,EQ,INE428V01029,,,,,1,0.05,,,1,1,NEPHROPLUS-EQ,1
NSE,759169,MWL,NSE-MWL,Mangalam Worldwide,EQ,CASH,EQ,INE0JYY01011,,,,,1,0.05,,,1,1,MWL-EQ,1
NSE,10557,NAVKARCORP,NSE-NAVKARCORP,Navkar Corporation,EQ,CASH,EQ,INE278M01019,,,,,1,0.01,,,1,1,NAVKARCORP-EQ,1
NSE,2283,MRPL,NSE-MRPL,MRPL,EQ,CASH,EQ,INE103A01014,,,,,1,0.01,,,1,1,MRPL-EQ,1
NSE,10415,MUTHOOTCAP,NSE-MUTHOOTCAP,Muthoot Capital Serv,EQ,CASH,EQ,INE296G01013,,,,,1,0.01,,,1,1,MUTHOOTCAP-EQ,0
NSE,6364,NATIONALUM,NSE-NATIONALUM,NALCO,EQ,CASH,EQ,INE139A01034,,,,,1,0.05,,,1,1,NATIONALUM-EQ,1
NSE,2319,NCC,NSE-NCC,NCC,EQ,CASH,EQ,INE868B01028,,,,,1,0.01,,,1,1,NCC-EQ,1
NSE,20878,MUFTI,NSE-MUFTI,Credo Brands Mktg,EQ,CASH,EQ,INE220Q01020,,,,,1,0.01,,,1,1,MUFTI-EQ,1
NSE,5938,MONTECARLO,NSE-MONTECARLO,Monte Carlo Fashions,EQ,CASH,EQ,INE950M01013,,,,,1,0.05,,,1,1,MONTECARLO-EQ,1
NSE,13511,MUNJALAU,NSE-MUNJALAU,Munjal Auto Inds,EQ,CASH,EQ,INE672B01032,,,,,1,0.01,,,1,1,MUNJALAU-EQ,1
NSE,357,NAM-INDIA,NSE-NAM-INDIA,Nippon Life India AMC,EQ,CASH,EQ,INE298J01013,,,,,1,0.1,,,1,1,NAM-INDIA-EQ,1
NSE,9917,NEOGEN,NSE-NEOGEN,Neogen Chemicals,EQ,CASH,EQ,INE136S01016,,,,,1,0.1,,,1,1,NEOGEN-EQ,1
NSE,14672,NAVINFLUOR,NSE-NAVINFLUOR,Navin Fluorine Intl,EQ,CASH,EQ,INE048G01026,,,,,1,0.5,,,1,1,NAVINFLUOR-EQ,1
NSE,2709,MTARTECH,NSE-MTARTECH,MTAR Technologies,EQ,CASH,EQ,INE864I01014,,,,,1,0.5,,,1,1,MTARTECH-EQ,1
NSE,11919,MSPL,NSE-MSPL,MSP Steel & Power,EQ,CASH,EQ,INE752G01015,,,,,1,0.01,,,1,1,MSPL-EQ,0
NSE,22255,NDRAUTO,NSE-NDRAUTO,NDR Auto Components,EQ,CASH,EQ,INE07OG01012,,,,,1,0.05,,,1,1,NDRAUTO-EQ,1
NSE,20788,MOTISONS,NSE-MOTISONS,Motisons Jewellers,EQ,CASH,EQ,INE0FRK01020,,,,,1,0.01,,,1,1,MOTISONS-EQ,1
NSE,10578,MPSLTD,NSE-MPSLTD,MPS,EQ,CASH,EQ,INE943D01017,,,,,1,0.1,,,1,1,MPSLTD-EQ,1
NSE,19015,MVGJL,NSE-MVGJL,Manoj Vaibhav Gems,EQ,CASH,EQ,INE0KNT01012,,,,,1,0.01,,,1,1,MVGJL-EQ,1
NSE,14490,NCLIND,NSE-NCLIND,NCL Industries,EQ,CASH,EQ,INE732C01016,,,,,1,0.01,,,1,1,NCLIND-EQ,1
NSE,762807,NATIONSTD,NSE-NATIONSTD,National Stndrd,EQ,CASH,EQ,INE166R01015,,,,,1,0.1,,,1,1,NATIONSTD-EQ,0
NSE,11065,NATHBIOGEN,NSE-NATHBIOGEN,Nath Bio-Genes,EQ,CASH,EQ,INE448G01010,,,,,1,0.01,,,1,1,NATHBIOGEN-EQ,0
NSE,8687,MUKTAARTS,NSE-MUKTAARTS,Mukta Arts,EQ,CASH,EQ,INE374B01019,,,,,1,0.01,,,1,1,MUKTAARTS-EQ,0
NSE,2259,MOREPENLAB,NSE-MOREPENLAB,Morepen Labs,EQ,CASH,EQ,INE083A01026,,,,,1,0.01,,,1,1,MOREPENLAB-EQ,1
NSE,14761,NELCAST,NSE-NELCAST,Nelcast,EQ,CASH,EQ,INE189I01024,,,,,1,0.01,,,1,1,NELCAST-EQ,1
NSE,2388,NELCO,NSE-NELCO,NELCO,EQ,CASH,EQ,INE045B01015,,,,,1,0.05,,,1,1,NELCO-EQ,1
NSE,31258,NDL,NSE-NDL,Nandan Denim,EQ,CASH,EQ,INE875G01048,,,,,1,0.01,,,1,1,NDL-EQ,0
NSE,20831,MUTHOOTMF,NSE-MUTHOOTMF,Muthoot Microfin,EQ,CASH,EQ,INE046W01019,,,,,1,0.01,,,1,1,MUTHOOTMF-EQ,1
NSE,23650,MUTHOOTFIN,NSE-MUTHOOTFIN,Muthoot Finance,EQ,CASH,EQ,INE414G01012,,,,,1,0.1,,,1,1,MUTHOOTFIN-EQ,1
NSE,15360,NAHARCAP,NSE-NAHARCAP,Nahar Cap & Fin,EQ,CASH,EQ,INE049I01012,,,,,1,0.05,,,1,1,NAHARCAP-EQ,0
NSE,4204,MOTHERSON,NSE-MOTHERSON,Samvardhana Motherson,EQ,CASH,EQ,INE775A01035,,,,,1,0.01,,,1,1,MOTHERSON-EQ,1
NSE,14702,NAGREEKEXP,NSE-NAGREEKEXP,Nagreeka Exports,EQ,CASH,EQ,INE123B01028,,,,,1,0.01,,,1,1,NAGREEKEXP-EQ,0
NSE,2307,MUNJALSHOW,NSE-MUNJALSHOW,Munjal Showa,EQ,CASH,EQ,INE577A01027,,,,,1,0.01,,,1,1,MUNJALSHOW-EQ,0
NSE,4503,MPHASIS,NSE-MPHASIS,Mphasis,EQ,CASH,EQ,INE356A01018,,,,,1,0.1,,,1,1,MPHASIS-EQ,1
NSE,31415,NBCC,NSE-NBCC,NBCC (India),EQ,CASH,EQ,INE095N01031,,,,,1,0.01,,,1,1,NBCC-EQ,1
NSE,29583,NATCAPSUQ,NSE-NATCAPSUQ,Natural Capsules,EQ,CASH,EQ,INE936B01015,,,,,1,0.01,,,1,1,NATCAPSUQ-EQ,0
NSE,8596,MSUMI,NSE-MSUMI,Motherson Sumi Wiring India,EQ,CASH,EQ,INE0FS801015,,,,,1,0.01,,,1,1,MSUMI-EQ,1
NSE,18371,NDGL,NSE-NDGL,Naga Dhunseri Group,EQ,CASH,EQ,INE756C01015,,,,,1,0.1,,,1,1,NDGL-EQ,0
NSE,22980,MUKKA,NSE-MUKKA,Mukka Proteins,EQ,CASH,EQ,INE0CG401037,,,,,1,0.01,,,1,1,MUKKA-EQ,0
NSE,2277,MRF,NSE-MRF,MRF,EQ,CASH,EQ,INE883A01011,,,,,1,5.0,,,1,1,MRF-EQ,1
NSE,2987,NAZARA,NSE-NAZARA,Nazara Technologies,EQ,CASH,EQ,INE418L01047,,,,,1,0.05,,,1,1,NAZARA-EQ,1
NSE,19783,MUFIN,NSE-MUFIN,Mufin Green Finance,EQ,CASH,EQ,INE08KJ01020,,,,,1,0.01,,,1,1,MUFIN-EQ,1
NSE,29459,MOSCHIP,NSE-MOSCHIP,Moschip Tech,EQ,CASH,EQ,INE935B01025,,,,,1,0.01,,,1,1,MOSCHIP-EQ,1
NSE,29146,NAVKARURB,NSE-NAVKARURB,Navkar Urban,EQ,CASH,EQ,INE268H01044,,,,,1,0.01,,,1,1,NAVKARURB-EQ,0
NSE,4014,NAVA,NSE-NAVA,Nava,EQ,CASH,EQ,INE725A01030,,,,,1,0.05,,,1,1,NAVA-EQ,1
NSE,2294,MTNL,NSE-MTNL,MTNL,EQ,CASH,EQ,INE153A01019,,,,,1,0.01,,,1,1,MTNL-EQ,1
NSE,762812,NEAGI,NSE-NEAGI,Neelamalai Agro,EQ,CASH,EQ,INE605D01012,,,,,1,0.1,,,1,1,NEAGI-EQ,0
NSE,20425,NACLIND,NSE-NACLIND,NACL Industries,EQ,CASH,EQ,INE295D01020,,,,,1,0.01,,,1,1,NACLIND-EQ,1
NSE,14445,NAHARPOLY,NSE-NAHARPOLY,Nahar Poly Films,EQ,CASH,EQ,INE308A01027,,,,,1,0.05,,,1,1,NAHARPOLY-EQ,0
NSE,14947,MOTILALOFS,NSE-MOTILALOFS,MO Financial,EQ,CASH,EQ,INE338I01027,,,,,1,0.05,,,1,1,MOTILALOFS-EQ,1
NSE,11627,NARMADA,NSE-NARMADA,Narmada Agrobase,EQ,CASH,EQ,INE117Z01011,,,,,1,0.01,,,1,1,NARMADA-EQ,0
NSE,11325,MUKANDLTD,NSE-MUKANDLTD,Mukand,EQ,CASH,EQ,INE304A01026,,,,,1,0.01,,,1,1,MUKANDLTD-EQ,1
NSE,13106,NAHARINDUS,NSE-NAHARINDUS,Nahar Inds Enter,EQ,CASH,EQ,INE289A01011,,,,,1,0.01,,,1,1,NAHARINDUS-EQ,0
NSE,9356,MSTCLTD,NSE-MSTCLTD,MSTC,EQ,CASH,EQ,INE255X01014,,,,,1,0.05,,,1,1,MSTCLTD-EQ,1
NSE,14547,NDLVENTURE,NSE-NDLVENTURE,NXTDigital,EQ,CASH,EQ,INE353A01023,,,,,1,0.01,,,1,1,NDLVENTURE-EQ,0
NSE,2385,NAVNETEDUL,NSE-NAVNETEDUL,Navneet Education,EQ,CASH,EQ,INE060A01024,,,,,1,0.01,,,1,1,NAVNETEDUL-EQ,1
NSE,9007,NOVARTIND,NSE-NOVARTIND,Novartis,EQ,CASH,EQ,INE234A01025,,,,,1,0.1,,,1,1,NOVARTIND-EQ,1
NSE,11239,NSIL,NSE-NSIL,Nalwa Sons Invst,EQ,CASH,EQ,INE023A01030,,,,,1,0.5,,,1,1,NSIL-EQ,1
NSE,1164,NEWGEN,NSE-NEWGEN,Newgen Software Tech,EQ,CASH,EQ,INE619B01017,,,,,1,0.05,,,1,1,NEWGEN-EQ,1
NSE,2442,NOCIL,NSE-NOCIL,NOCIL,EQ,CASH,EQ,INE163A01018,,,,,1,0.01,,,1,1,NOCIL-EQ,1
NSE,11522,NIITLTD,NSE-NIITLTD,NIIT,EQ,CASH,EQ,INE161A01038,,,,,1,0.01,,,1,1,NIITLTD-EQ,1
NSE,10768,OAL,NSE-OAL,Oriental Aromatics,EQ,CASH,EQ,INE959C01023,,,,,1,0.05,,,1,1,OAL-EQ,0
NSE,18840,NIRAJISPAT,NSE-NIRAJISPAT,Niraj Ispat Inds,EQ,CASH,EQ,INE326T01011,,,,,1,0.01,,,1,1,NIRAJISPAT-EQ,0
NSE,9867,NEXTMEDIA,NSE-NEXTMEDIA,Next Mediaworks,EQ,CASH,EQ,INE747B01016,,,,,1,0.01,,,1,1,NEXTMEDIA-EQ,0
NSE,18721,NUVAMA,NSE-NUVAMA,Nuvama Wealth,EQ,CASH,EQ,INE531F01023,,,,,1,0.1,,,1,1,NUVAMA-EQ,1
NSE,15332,NMDC,NSE-NMDC,NMDC,EQ,CASH,EQ,INE584A01023,,,,,1,0.01,,,1,1,NMDC-EQ,1
NSE,22477,NOVAAGRI,NSE-NOVAAGRI,Nova Agritech,EQ,CASH,EQ,INE02H701025,,,,,1,0.01,,,1,1,NOVAAGRI-EQ,0
NSE,25426,NORTHARC,NSE-NORTHARC,Northern Arc Capital,EQ,CASH,EQ,INE850M01015,,,,,1,0.05,,,1,1,NORTHARC-EQ,1
NSE,13300,NITCO,NSE-NITCO,Nitco,EQ,CASH,EQ,INE858F01012,,,,,1,0.01,,,1,1,NITCO-EQ,1
NSE,3247,NITIRAJ,NSE-NITIRAJ,Nitiraj Engg,EQ,CASH,EQ,INE439T01012,,,,,1,0.01,,,1,1,NITIRAJ-EQ,0
NSE,29733,NIBL,NSE-NIBL,NRB Inds Bearings,EQ,CASH,EQ,INE047O01014,,,,,1,0.01,,,1,1,NIBL-EQ,0
NSE,17438,OIL,NSE-OIL,Oil India,EQ,CASH,EQ,INE274J01014,,,,,1,0.05,,,1,1,OIL-EQ,1
NSE,13675,NRL,NSE-NRL,Nupur Recyclers,EQ,CASH,EQ,INE0JM501013,,,,,1,0.01,,,1,1,NRL-EQ,0
NSE,2421,NILKAMAL,NSE-NILKAMAL,Nilkamal,EQ,CASH,EQ,INE310A01015,,,,,1,0.1,,,1,1,NILKAMAL-EQ,0
NSE,17963,NESTLEIND,NSE-NESTLEIND,Nestle,EQ,CASH,EQ,INE239A01024,,,,,1,0.1,,,1,1,NESTLEIND-EQ,1
NSE,2350,NURECA,NSE-NURECA,Nureca,EQ,CASH,EQ,INE0DSF01015,,,,,1,0.05,,,1,1,NURECA-EQ,0
NSE,399,NIACL,NSE-NIACL,New India Assurance,EQ,CASH,EQ,INE470Y01017,,,,,1,0.01,,,1,1,NIACL-EQ,1
NSE,10791,NUCLEUS,NSE-NUCLEUS,Nucleus Software Exp,EQ,CASH,EQ,INE096B01018,,,,,1,0.05,,,1,1,NUCLEUS-EQ,1
NSE,6782,NIPPOBATRY,NSE-NIPPOBATRY,Indo National,EQ,CASH,EQ,INE567A01028,,,,,1,0.05,,,1,1,NIPPOBATRY-EQ,0
NSE,5426,NUVOCO,NSE-NUVOCO,Nuvoco Vistas,EQ,CASH,EQ,INE118D01016,,,,,1,0.05,,,1,1,NUVOCO-EQ,1
NSE,756324,NPST,NSE-NPST,Network People S,EQ,CASH,EQ,INE0FFK01017,,,,,1,0.1,,,1,1,NPST-EQ,1
NSE,2439,NKIND,NSE-NKIND,NK Industries,EQ,CASH,EQ,INE542C01019,,,,,1,0.01,,,1,1,NKIND-EQ,0
NSE,8585,NLCINDIA,NSE-NLCINDIA,NLC India,EQ,CASH,EQ,INE589A01014,,,,,1,0.05,,,1,1,NLCINDIA-EQ,1
NSE,25918,OCCLLTD,NSE-OCCLLTD,OCCL,EQ,CASH,EQ,INE0PK601023,,,,,1,0.01,,,1,1,OCCLLTD-EQ,1
NSE,15409,NESCO,NSE-NESCO,Nesco,EQ,CASH,EQ,INE317F01035,,,,,1,0.1,,,1,1,NESCO-EQ,1
NSE,13925,NFL,NSE-NFL,National Fertilizers,EQ,CASH,EQ,INE870D01012,,,,,1,0.01,,,1,1,NFL-EQ,1
NSE,13175,NITINSPIN,NSE-NITINSPIN,Nitin Spinners,EQ,CASH,EQ,INE229H01012,,,,,1,0.05,,,1,1,NITINSPIN-EQ,1
NSE,27097,NIVABUPA,NSE-NIVABUPA,Niva Bupa Health Ins,EQ,CASH,EQ,INE995S01015,,,,,1,0.01,,,1,1,NIVABUPA-EQ,1
NSE,4160,NORBTEAEXP,NSE-NORBTEAEXP,Norben Tea & Exports,EQ,CASH,EQ,INE369C01017,,,,,1,0.01,,,1,1,NORBTEAEXP-EQ,0
NSE,24777,OLAELEC,NSE-OLAELEC,Ola Electric Mobility,EQ,CASH,EQ,INE0LXG01040,,,,,1,0.01,,,1,1,OLAELEC-EQ,1
NSE,762817,NILE,NSE-NILE,NILE,EQ,CASH,EQ,INE445D01013,,,,,1,0.1,,,1,1,NILE-EQ,1
NSE,2406,NEULANDLAB,NSE-NEULANDLAB,Neuland Laboratories,EQ,CASH,EQ,INE794A01010,,,,,1,1.0,,,1,1,NEULANDLAB-EQ,1
NSE,10277,NGLFINE,NSE-NGLFINE,NGL Fine Chem,EQ,CASH,EQ,INE887E01022,,,,,1,0.1,,,1,1,NGLFINE-EQ,1
NSE,27571,ODIGMA,NSE-ODIGMA,Odigma Consult Solut,EQ,CASH,EQ,INE054301028,,,,,1,0.01,,,1,1,ODIGMA-EQ,0
NSE,9253,NILAINFRA,NSE-NILAINFRA,Nila Infrastructures,EQ,CASH,EQ,INE937C01029,,,,,1,0.01,,,1,1,NILAINFRA-EQ,0
NSE,7411,NILASPACES,NSE-NILASPACES,Nila Spaces,EQ,CASH,EQ,INE00S901012,,,,,1,0.01,,,1,1,NILASPACES-EQ,0
NSE,2433,NIRLON,NSE-NIRLON,Nirlon,EQ,CASH,EQ,INE910A01012,,,,,1,0.05,,,1,1,NIRLON-EQ,0
NSE,11630,NTPC,NSE-NTPC,NTPC,EQ,CASH,EQ,INE733E01010,,,,,1,0.05,,,1,1,NTPC-EQ,1
NSE,17400,NHPC,NSE-NHPC,NHPC,EQ,CASH,EQ,INE848E01016,,,,,1,0.01,,,1,1,NHPC-EQ,1
NSE,6545,NYKAA,NSE-NYKAA,Nykaa,EQ,CASH,EQ,INE388Y01029,,,,,1,0.05,,,1,1,NYKAA-EQ,1
NSE,20242,OBEROIRLTY,NSE-OBEROIRLTY,Oberoi Realty,EQ,CASH,EQ,INE093I01010,,,,,1,0.1,,,1,1,OBEROIRLTY-EQ,1
NSE,20314,NRAIL,NSE-NRAIL,NR Agarwal Inds,EQ,CASH,EQ,INE740D01017,,,,,1,0.05,,,1,1,NRAIL-EQ,0
NSE,17433,NETWEB,NSE-NETWEB,Netweb Technologies,EQ,CASH,EQ,INE0NT901020,,,,,1,0.1,,,1,1,NETWEB-EQ,1
NSE,7553,NRBBEARING,NSE-NRBBEARING,NRB Bearings,EQ,CASH,EQ,INE349A01021,,,,,1,0.05,,,1,1,NRBBEARING-EQ,1
NSE,8797,OBCL,NSE-OBCL,OBCL,EQ,CASH,EQ,INE426Z01016,,,,,1,0.01,,,1,1,OBCL-EQ,0
NSE,14180,NSLNISP,NSE-NSLNISP,NMDC Steel,EQ,CASH,EQ,INE0NNS01018,,,,,1,0.01,,,1,1,NSLNISP-EQ,1
NSE,29487,NIBE,NSE-NIBE,NIBE,EQ,CASH,EQ,INE149O01018,,,,,1,0.1,,,1,1,NIBE-EQ,1
NSE,17747,NIITMTS,NSE-NIITMTS,NIIT Learning Sys,EQ,CASH,EQ,INE342G01023,,,,,1,0.01,,,1,1,NIITMTS-EQ,1
NSE,27176,NTPCGREEN,NSE-NTPCGREEN,NTPC Green Energy,EQ,CASH,EQ,INE0ONG01011,,,,,1,0.01,,,1,1,NTPCGREEN-EQ,1
NSE,14111,NETWORK18,NSE-NETWORK18,Network18 Media,EQ,CASH,EQ,INE870H01013,,,,,1,0.01,,,1,1,NETWORK18-EQ,1
NSE,11840,NH,NSE-NH,Narayana Hrudayalaya,EQ,CASH,EQ,INE410P01011,,,,,1,0.1,,,1,1,NH-EQ,1
NSE,10738,OFSS,NSE-OFSS,Oracle Finl. Service,EQ,CASH,EQ,INE881D01027,,,,,1,0.5,,,1,1,OFSS-EQ,1
NSE,762824,NITTAGELA,NSE-NITTAGELA,Nitta Gelatin,EQ,CASH,EQ,INE265B01019,,,,,1,0.1,,,1,1,NITTAGELA-EQ,1
NSE,13111,ORIENTCER,NSE-ORIENTCER,Orient Abrasives,EQ,CASH,EQ,INE569C01020,,,,,1,0.01,,,1,1,ORIENTCER-EQ,0
NSE,10159,ORICONENT,NSE-ORICONENT,Oricon Enterprises,EQ,CASH,EQ,INE730A01022,,,,,1,0.01,,,1,1,ORICONENT-EQ,1
NSE,14346,ORIENTALTL,NSE-ORIENTALTL,Oriental Trimex,EQ,CASH,EQ,INE998H01012,,,,,1,0.01,,,1,1,ORIENTALTL-EQ,0
NSE,759342,PACEDIGITK,NSE-PACEDIGITK,Pace Digitek,EQ,CASH,EQ,INE0S3G01027,,,,,1,0.01,,,1,1,PACEDIGITK-EQ,1
NSE,14299,PFC,NSE-PFC,Power Finance Corp,EQ,CASH,EQ,INE134E01011,,,,,1,0.05,,,1,1,PFC-EQ,1
NSE,14413,PAGEIND,NSE-PAGEIND,Page Industries,EQ,CASH,EQ,INE761H01022,,,,,1,5.0,,,1,1,PAGEIND-EQ,1
NSE,2496,ORIENTPPR,NSE-ORIENTPPR,Orient Paper,EQ,CASH,EQ,INE592A01026,,,,,1,0.01,,,1,1,ORIENTPPR-EQ,0
NSE,13951,PARACABLES,NSE-PARACABLES,Paramount Comm,EQ,CASH,EQ,INE074B01023,,,,,1,0.01,,,1,1,PARACABLES-EQ,1
NSE,2493,ORIENTHOT,NSE-ORIENTHOT,Oriental Hotels,EQ,CASH,EQ,INE750A01020,,,,,1,0.01,,,1,1,ORIENTHOT-EQ,1
NSE,21383,PALASHSECU,NSE-PALASHSECU,Palash Securities,EQ,CASH,EQ,INE471W01019,,,,,1,0.01,,,1,1,PALASHSECU-EQ,0
NSE,29224,ONESOURCE,NSE-ONESOURCE,Onesource Specialty,EQ,CASH,EQ,INE013P01021,,,,,1,0.1,,,1,1,ONESOURCE-EQ,1
NSE,926,ORCHPHARMA,NSE-ORCHPHARMA,Orchid Pharma,EQ,CASH,EQ,INE191A01027,,,,,1,0.05,,,1,1,ORCHPHARMA-EQ,1
NSE,5911,PARAS,NSE-PARAS,Paras Defence,EQ,CASH,EQ,INE045601023,,,,,1,0.05,,,1,1,PARAS-EQ,1
NSE,24231,OMINFRAL,NSE-OMINFRAL,Om Infra,EQ,CASH,EQ,INE239D01028,,,,,1,0.01,,,1,1,OMINFRAL-EQ,0
NSE,760865,OMNI,NSE-OMNI,Omnitech Engineering,EQ,CASH,EQ,INE0UH301010,,,,,1,0.05,,,1,1,OMNI-EQ,1
NSE,9741,PARADEEP,NSE-PARADEEP,Paradeep Phsphts,EQ,CASH,EQ,INE088F01024,,,,,1,0.01,,,1,1,PARADEEP-EQ,1
NSE,17197,PAKKA,NSE-PAKKA,Pakka,EQ,CASH,EQ,INE551D01018,,,,,1,0.01,,,1,1,PAKKA-EQ,0
NSE,17130,PARAGMILK,NSE-PARAGMILK,Parag Milk Foods,EQ,CASH,EQ,INE883N01014,,,,,1,0.01,,,1,1,PARAGMILK-EQ,1
NSE,5631,PAR,NSE-PAR,Par Drugs & Chemical,EQ,CASH,EQ,INE04LG01015,,,,,1,0.01,,,1,1,PAR-EQ,0
NSE,17029,PATANJALI,NSE-PATANJALI,Patanjali Foods,EQ,CASH,EQ,INE619A01035,,,,,1,0.05,,,1,1,PATANJALI-EQ,1
NSE,760351,PARKHOSPS,NSE-PARKHOSPS,Park Medi World,EQ,CASH,EQ,INE119201023,,,,,1,0.05,,,1,1,PARKHOSPS-EQ,1
NSE,6045,PASUPTAC,NSE-PASUPTAC,Pasupati Acrylon,EQ,CASH,EQ,INE818B01023,,,,,1,0.01,,,1,1,PASUPTAC-EQ,1
NSE,14278,ORIENTBELL,NSE-ORIENTBELL,Orient Bell,EQ,CASH,EQ,INE607D01018,,,,,1,0.05,,,1,1,ORIENTBELL-EQ,0
NSE,759569,ORKLAINDIA,NSE-ORKLAINDIA,Orkla India,EQ,CASH,EQ,INE16NZ01023,,,,,1,0.05,,,1,1,ORKLAINDIA-EQ,1
NSE,756802,OSWALPUMPS,NSE-OSWALPUMPS,Oswal Pumps,EQ,CASH,EQ,INE0BYP01024,,,,,1,0.05,,,1,1,OSWALPUMPS-EQ,0
NSE,29124,PCJEWELLER,NSE-PCJEWELLER,PC Jeweller,EQ,CASH,EQ,INE785M01021,,,,,1,0.01,,,1,1,PCJEWELLER-EQ,1
NSE,25468,PAISALO,NSE-PAISALO,Paisalo Digital,EQ,CASH,EQ,INE420C01059,,,,,1,0.01,,,1,1,PAISALO-EQ,1
NSE,19931,ORISSAMINE,NSE-ORISSAMINE,OMDC,EQ,CASH,EQ,INE725E01024,,,,,1,0.1,,,1,1,ORISSAMINE-EQ,1
NSE,15377,PDMJEPAPER,NSE-PDMJEPAPER,Pudumjee Paper,EQ,CASH,EQ,INE865T01018,,,,,1,0.01,,,1,1,PDMJEPAPER-EQ,0
NSE,2481,ONWARDTEC,NSE-ONWARDTEC,Onward Technologies,EQ,CASH,EQ,INE229A01017,,,,,1,0.05,,,1,1,ONWARDTEC-EQ,1
NSE,762432,OMPOWER,NSE-OMPOWER,Om Power Trans,EQ,CASH,EQ,INE25E901019,,,,,1,0.01,,,1,1,OMPOWER-EQ,1
NSE,24961,ORIENTTECH,NSE-ORIENTTECH,Orient Technologies,EQ,CASH,EQ,INE0PPK01015,,,,,1,0.05,,,1,1,ORIENTTECH-EQ,1
NSE,6141,PANSARI,NSE-PANSARI,Pansari Developers,EQ,CASH,EQ,INE697V01011,,,,,1,0.05,,,1,1,PANSARI-EQ,0
NSE,22649,PARKHOTELS,NSE-PARKHOTELS,Apeejay Surrendra Park,EQ,CASH,EQ,INE988S01028,,,,,1,0.01,,,1,1,PARKHOTELS-EQ,1
NSE,20621,PENIND,NSE-PENIND,Pennar Industries,EQ,CASH,EQ,INE932A01024,,,,,1,0.01,,,1,1,PENIND-EQ,1
NSE,18365,PERSISTENT,NSE-PERSISTENT,Persistent Systems,EQ,CASH,EQ,INE262H01021,,,,,1,0.5,,,1,1,PERSISTENT-EQ,1
NSE,11351,PETRONET,NSE-PETRONET,Petronet LNG,EQ,CASH,EQ,INE347G01014,,,,,1,0.05,,,1,1,PETRONET-EQ,1
NSE,6705,PAYTM,NSE-PAYTM,Paytm,EQ,CASH,EQ,INE982J01020,,,,,1,0.1,,,1,1,PAYTM-EQ,1
NSE,2475,ONGC,NSE-ONGC,ONGC,EQ,CASH,EQ,INE213A01029,,,,,1,0.05,,,1,1,ONGC-EQ,1
NSE,4055,PANACEABIO,NSE-PANACEABIO,Panacea Biotec,EQ,CASH,EQ,INE922B01023,,,,,1,0.05,,,1,1,PANACEABIO-EQ,1
NSE,5264,PDSL,NSE-PDSL,Pds In,EQ,CASH,EQ,INE111Q01021,,,,,1,0.05,,,1,1,PDSL-EQ,1
NSE,3972,PARASPETRO,NSE-PARASPETRO,Paras Petrofils,EQ,CASH,EQ,INE162C01024,,,,,1,0.01,,,1,1,PARASPETRO-EQ,0
NSE,471,OSWALGREEN,NSE-OSWALGREEN,Oswal Greentech,EQ,CASH,EQ,INE143A01010,,,,,1,0.01,,,1,1,OSWALGREEN-EQ,0
NSE,2972,ORIENTELEC,NSE-ORIENTELEC,Orient Electric,EQ,CASH,EQ,INE142Z01019,,,,,1,0.01,,,1,1,ORIENTELEC-EQ,1
NSE,16292,PANACHE,NSE-PANACHE,Panache Digilife,EQ,CASH,EQ,INE895W01019,,,,,1,0.05,,,1,1,PANACHE-EQ,0
NSE,9939,ONEPOINT,NSE-ONEPOINT,One Point One Solutions,EQ,CASH,EQ,INE840Y01029,,,,,1,0.01,,,1,1,ONEPOINT-EQ,1
NSE,11699,PATELENG,NSE-PATELENG,Patel Engineering,EQ,CASH,EQ,INE244B01030,,,,,1,0.01,,,1,1,PATELENG-EQ,1
